Date,UCSB CHIRPS Rainfall: avg, UCSB CHIRPS Rainfall: avg Percent of AOI with data
2015-2-16 00:00:00,0.156,71.02,
2015-2-17 00:00:00,2.211,71.02,
2015-2-18 00:00:00,1.831,71.02,
2015-2-19 00:00:00,7.782,71.02,
2015-2-20 00:00:00,1.963,71.02,
2015-2-21 00:00:00,7.236,71.02,
2015-2-22 00:00:00,7.064,71.02,
2015-2-23 00:00:00,10.214,71.02,
2015-2-24 00:00:00,10.264,71.02,
2015-2-25 00:00:00,8.710,71.02,
2015-2-26 00:00:00,4.925,71.02,
2015-2-27 00:00:00,2.435,71.02,
2015-2-28 00:00:00,2.511,71.02,
2015-2-29 00:00:00,4.473,71.02,
2015-2-30 00:00:00,7.303,71.02,
2015-2-31 00:00:00,6.197,71.02,
2015-3-1 00:00:00,9.582,71.02,
2015-3-2 00:00:00,4.420,71.02,
2015-3-3 00:00:00,1.575,71.02,
2015-3-4 00:00:00,5.157,71.02,
2015-3-5 00:00:00,14.928,71.02,
2015-3-6 00:00:00,0.349,71.02,
2015-3-7 00:00:00,9.027,71.02,
2015-3-8 00:00:00,9.531,71.02,
2015-3-9 00:00:00,11.789,71.02,
2015-3-10 00:00:00,10.711,71.02,
2015-3-11 00:00:00,8.939,71.02,
2015-3-12 00:00:00,5.229,71.02,
2015-3-13 00:00:00,5.551,71.02,
2015-3-14 00:00:00,6.212,71.02,
2015-3-15 00:00:00,9.004,71.02,
2015-3-16 00:00:00,8.484,71.02,
2015-3-17 00:00:00,19.369,71.02,
2015-3-18 00:00:00,8.428,71.02,
2015-3-19 00:00:00,17.014,71.02,
2015-3-20 00:00:00,3.417,71.02,
2015-3-21 00:00:00,13.274,71.02,
2015-3-22 00:00:00,7.054,71.02,
2015-3-23 00:00:00,13.122,71.02,
2015-3-24 00:00:00,9.743,71.02,
2015-3-25 00:00:00,11.795,71.02,
2015-3-26 00:00:00,8.936,71.02,
2015-3-27 00:00:00,12.026,71.02,
2015-3-28 00:00:00,9.246,71.02,
2015-3-29 00:00:00,14.026,71.02,
2015-3-30 00:00:00,10.748,71.02,
2015-4-1 00:00:00,7.054,71.02,
2015-4-2 00:00:00,8.173,71.02,
2015-4-3 00:00:00,4.381,71.02,
2015-4-4 00:00:00,4.797,71.02,
2015-4-5 00:00:00,5.887,71.02,
2015-4-6 00:00:00,3.452,71.02,
2015-4-7 00:00:00,15.210,71.02,
2015-4-8 00:00:00,9.793,71.02,
2015-4-9 00:00:00,8.119,71.02,
2015-4-10 00:00:00,5.102,71.02,
2015-4-11 00:00:00,6.322,71.02,
2015-4-12 00:00:00,13.609,71.02,
2015-4-13 00:00:00,5.606,71.02,
2015-4-14 00:00:00,10.964,71.02,
2015-4-15 00:00:00,2.590,71.02,
2015-4-16 00:00:00,11.396,71.02,
2015-4-17 00:00:00,6.724,71.02,
2015-4-18 00:00:00,4.611,71.02,
2015-4-19 00:00:00,1.356,71.02,
2015-4-20 00:00:00,5.328,71.02,
2015-4-21 00:00:00,9.144,71.02,
2015-4-22 00:00:00,18.340,71.02,
2015-4-23 00:00:00,6.418,71.02,
2015-4-24 00:00:00,8.157,71.02,
2015-4-25 00:00:00,15.843,71.02,
2015-4-26 00:00:00,9.126,71.02,
2015-4-27 00:00:00,11.923,71.02,
2015-4-28 00:00:00,3.980,71.02,
2015-4-29 00:00:00,1.987,71.02,
2015-4-30 00:00:00,4.613,71.02,
2015-4-31 00:00:00,7.364,71.02,
2015-5-1 00:00:00,4.059,71.02,
2015-5-2 00:00:00,6.471,71.02,
2015-5-3 00:00:00,1.765,71.02,
2015-5-4 00:00:00,3.865,71.02,
2015-5-5 00:00:00,1.773,71.02,
2015-5-6 00:00:00,4.760,71.02,
2015-5-7 00:00:00,6.585,71.02,
2015-5-8 00:00:00,6.440,71.02,
2015-5-9 00:00:00,4.015,71.02,
2015-5-10 00:00:00,1.328,71.02,
2015-5-11 00:00:00,12.851,71.02,
2015-5-12 00:00:00,20.259,71.02,
2015-5-13 00:00:00,19.935,71.02,
2015-5-14 00:00:00,10.120,71.02,
2015-5-15 00:00:00,8.253,71.02,
2015-5-16 00:00:00,1.231,71.02,
2015-5-17 00:00:00,1.253,71.02,
2015-5-18 00:00:00,0.131,71.02,
2015-5-19 00:00:00,1.892,71.02,
2015-5-20 00:00:00,3.460,71.02,
2015-5-21 00:00:00,0.201,71.02,
2015-5-22 00:00:00,0.459,71.02,
2015-5-23 00:00:00,0.243,71.02,
2015-5-24 00:00:00,0.904,71.02,
2015-5-25 00:00:00,1.249,71.02,
2015-5-26 00:00:00,0.439,71.02,
2015-5-27 00:00:00,0.141,71.02,
2015-5-28 00:00:00,0.378,71.02,
2015-5-29 00:00:00,0.108,71.02,
2015-5-30 00:00:00,0.712,71.02,
2015-6-1 00:00:00,1.033,71.02,
2015-6-2 00:00:00,1.979,71.02,
2015-6-3 00:00:00,8.353,71.02,
2015-6-4 00:00:00,0.451,71.02,
2015-6-5 00:00:00,0.975,71.02,
2015-6-6 00:00:00,3.420,71.02,
2015-6-7 00:00:00,6.350,71.02,
2015-6-8 00:00:00,6.333,71.02,
2015-6-9 00:00:00,2.037,71.02,
2015-6-10 00:00:00,7.314,71.02,
2015-6-11 00:00:00,0.184,71.02,
2015-6-12 00:00:00,1.902,71.02,
2015-6-13 00:00:00,8.662,71.02,
2015-6-14 00:00:00,11.895,71.02,
2015-6-15 00:00:00,2.273,71.02,
2015-6-16 00:00:00,3.420,71.02,
2015-6-17 00:00:00,4.730,71.02,
2015-6-18 00:00:00,5.106,71.02,
2015-6-19 00:00:00,8.605,71.02,
2015-6-20 00:00:00,4.903,71.02,
2015-6-21 00:00:00,3.612,71.02,
2015-6-22 00:00:00,0.689,71.02,
2015-6-23 00:00:00,1.238,71.02,
2015-6-24 00:00:00,3.415,71.02,
2015-6-25 00:00:00,6.007,71.02,
2015-6-26 00:00:00,5.451,71.02,
2015-6-27 00:00:00,1.133,71.02,
2015-6-28 00:00:00,0.618,71.02,
2015-6-29 00:00:00,1.814,71.02,
2015-6-30 00:00:00,2.768,71.02,
2015-6-31 00:00:00,4.110,71.02,
2015-7-1 00:00:00,5.263,71.02,
2015-7-2 00:00:00,11.133,71.02,
2015-7-3 00:00:00,16.535,71.02,
2015-7-4 00:00:00,0.973,71.02,
2015-7-5 00:00:00,2.205,71.02,
2015-7-6 00:00:00,5.731,71.02,
2015-7-7 00:00:00,5.402,71.02,
2015-7-8 00:00:00,9.565,71.02,
2015-7-9 00:00:00,7.412,71.02,
2015-7-10 00:00:00,14.380,71.02,
2015-7-11 00:00:00,7.680,71.02,
2015-7-12 00:00:00,1.728,71.02,
2015-7-13 00:00:00,5.208,71.02,
2015-7-14 00:00:00,2.998,71.02,
2015-7-15 00:00:00,5.637,71.02,
2015-7-16 00:00:00,11.511,71.02,
2015-7-17 00:00:00,2.972,71.02,
2015-7-18 00:00:00,6.927,71.02,
2015-7-19 00:00:00,7.337,71.02,
2015-7-20 00:00:00,11.124,71.02,
2015-7-21 00:00:00,2.036,71.02,
2015-7-22 00:00:00,2.262,71.02,
2015-7-23 00:00:00,6.260,71.02,
2015-7-24 00:00:00,8.272,71.02,
2015-7-25 00:00:00,6.877,71.02,
2015-7-26 00:00:00,3.833,71.02,
2015-7-27 00:00:00,4.466,71.02,
2015-7-28 00:00:00,1.340,71.02,
2015-7-29 00:00:00,2.473,71.02,
2015-7-30 00:00:00,5.496,71.02,
2015-7-31 00:00:00,1.314,71.02,
2015-8-1 00:00:00,2.365,71.02,
2015-8-2 00:00:00,1.926,71.02,
2015-8-3 00:00:00,3.013,71.02,
2015-8-4 00:00:00,6.276,71.02,
2015-8-5 00:00:00,8.458,71.02,
2015-8-6 00:00:00,0.736,71.02,
2015-8-7 00:00:00,1.262,71.02,
2015-8-8 00:00:00,9.904,71.02,
2015-8-9 00:00:00,9.167,71.02,
2015-8-10 00:00:00,2.154,71.02,
2015-8-11 00:00:00,1.805,71.02,
2015-8-12 00:00:00,3.638,71.02,
2015-8-13 00:00:00,3.685,71.02,
2015-8-14 00:00:00,6.735,71.02,
2015-8-15 00:00:00,10.407,71.02,
2015-8-16 00:00:00,12.322,71.02,
2015-8-17 00:00:00,10.868,71.02,
2015-8-18 00:00:00,0.966,71.02,
2015-8-19 00:00:00,1.347,71.02,
2015-8-20 00:00:00,4.043,71.02,
2015-8-21 00:00:00,9.288,71.02,
2015-8-22 00:00:00,15.123,71.02,
2015-8-23 00:00:00,6.843,71.02,
2015-8-24 00:00:00,7.295,71.02,
2015-8-25 00:00:00,8.671,71.02,
2015-8-26 00:00:00,6.419,71.02,
2015-8-27 00:00:00,13.579,71.02,
2015-8-28 00:00:00,7.281,71.02,
2015-8-29 00:00:00,5.052,71.02,
2015-8-30 00:00:00,3.953,71.02,
2015-9-1 00:00:00,11.038,71.02,
2015-9-2 00:00:00,2.100,71.02,
2015-9-3 00:00:00,1.607,71.02,
2015-9-4 00:00:00,6.815,71.02,
2015-9-5 00:00:00,4.140,71.02,
2015-9-6 00:00:00,5.232,71.02,
2015-9-7 00:00:00,5.806,71.02,
2015-9-8 00:00:00,5.022,71.02,
2015-9-9 00:00:00,8.093,71.02,
2015-9-10 00:00:00,2.991,71.02,
2015-9-11 00:00:00,3.764,71.02,
2015-9-12 00:00:00,2.474,71.02,
2015-9-13 00:00:00,6.919,71.02,
2015-9-14 00:00:00,5.155,71.02,
2015-9-15 00:00:00,2.993,71.02,
2015-9-16 00:00:00,5.323,71.02,
2015-9-17 00:00:00,10.368,71.02,
2015-9-18 00:00:00,15.032,71.02,
2015-9-19 00:00:00,17.553,71.02,
2015-9-20 00:00:00,1.715,71.02,
2015-9-21 00:00:00,2.623,71.02,
2015-9-22 00:00:00,4.225,71.02,
2015-9-23 00:00:00,7.183,71.02,
2015-9-24 00:00:00,5.322,71.02,
2015-9-25 00:00:00,3.219,71.02,
2015-9-26 00:00:00,12.976,71.02,
2015-9-27 00:00:00,9.962,71.02,
2015-9-28 00:00:00,8.088,71.02,
2015-9-29 00:00:00,4.980,71.02,
2015-9-30 00:00:00,8.800,71.02,
2015-9-31 00:00:00,4.770,71.02,
2015-10-1 00:00:00,7.149,71.02,
2015-10-2 00:00:00,12.353,71.02,
2015-10-3 00:00:00,13.643,71.02,
2015-10-4 00:00:00,18.724,71.02,
2015-10-5 00:00:00,16.581,71.02,
2015-10-6 00:00:00,9.573,71.02,
2015-10-7 00:00:00,4.679,71.02,
2015-10-8 00:00:00,6.107,71.02,
2015-10-9 00:00:00,2.069,71.02,
2015-10-10 00:00:00,8.039,71.02,
2015-10-11 00:00:00,16.572,71.02,
2015-10-12 00:00:00,10.161,71.02,
2015-10-13 00:00:00,6.726,71.02,
2015-10-14 00:00:00,11.470,71.02,
2015-10-15 00:00:00,9.157,71.02,
2015-10-16 00:00:00,13.916,71.02,
2015-10-17 00:00:00,4.855,71.02,
2015-10-18 00:00:00,9.296,71.02,
2015-10-19 00:00:00,9.009,71.02,
2015-10-20 00:00:00,19.912,71.02,
2015-10-21 00:00:00,12.018,71.02,
2015-10-22 00:00:00,13.000,71.02,
2015-10-23 00:00:00,13.825,71.02,
2015-10-24 00:00:00,21.423,71.02,
2015-10-25 00:00:00,8.370,71.02,
2015-10-26 00:00:00,14.545,71.02,
2015-10-27 00:00:00,9.693,71.02,
2015-10-28 00:00:00,14.146,71.02,
2015-10-29 00:00:00,14.562,71.02,
2015-10-30 00:00:00,8.226,71.02,
2015-11-1 00:00:00,11.728,71.02,
2015-11-2 00:00:00,4.698,71.02,
2015-11-3 00:00:00,5.057,71.02,
2015-11-4 00:00:00,9.850,71.02,
2015-11-5 00:00:00,7.087,71.02,
2015-11-6 00:00:00,14.683,71.02,
2015-11-7 00:00:00,8.999,71.02,
2015-11-8 00:00:00,13.915,71.02,
2015-11-9 00:00:00,9.950,71.02,
2015-11-10 00:00:00,13.294,71.02,
2015-11-11 00:00:00,16.773,71.02,
2015-11-12 00:00:00,21.641,71.02,
2015-11-13 00:00:00,14.288,71.02,
2015-11-14 00:00:00,17.947,71.02,
2015-11-15 00:00:00,15.375,71.02,
2015-11-16 00:00:00,3.733,71.02,
2015-11-17 00:00:00,11.735,71.02,
2015-11-18 00:00:00,4.889,71.02,
2015-11-19 00:00:00,15.257,71.02,
2015-11-20 00:00:00,2.030,71.02,
2015-11-21 00:00:00,2.514,71.02,
2015-11-22 00:00:00,7.749,71.02,
2015-11-23 00:00:00,4.713,71.02,
2015-11-24 00:00:00,7.356,71.02,
2015-11-25 00:00:00,7.338,71.02,
2015-11-26 00:00:00,6.734,71.02,
2015-11-27 00:00:00,1.876,71.02,
2015-11-28 00:00:00,6.939,71.02,
2015-11-29 00:00:00,6.496,71.02,
2015-11-30 00:00:00,1.737,71.02,
2015-11-31 00:00:00,2.402,71.02,
2016-0-1 00:00:00,0.487,71.02,
2016-0-2 00:00:00,1.458,71.02,
2016-0-3 00:00:00,1.199,71.02,
2016-0-4 00:00:00,5.033,71.02,
2016-0-5 00:00:00,3.788,71.02,
2016-0-6 00:00:00,1.302,71.02,
2016-0-7 00:00:00,4.805,71.02,
2016-0-8 00:00:00,1.603,71.02,
2016-0-9 00:00:00,3.860,71.02,
2016-0-10 00:00:00,1.765,71.02,
2016-0-11 00:00:00,1.503,71.02,
2016-0-12 00:00:00,2.029,71.02,
2016-0-13 00:00:00,3.325,71.02,
2016-0-14 00:00:00,7.441,71.02,
2016-0-15 00:00:00,9.533,71.02,
2016-0-16 00:00:00,15.676,71.02,
2016-0-17 00:00:00,16.821,71.02,
2016-0-18 00:00:00,11.086,71.02,
2016-0-19 00:00:00,13.713,71.02,
2016-0-20 00:00:00,0.062,71.02,
2016-0-21 00:00:00,0.343,71.02,
2016-0-22 00:00:00,1.339,71.02,
2016-0-23 00:00:00,2.735,71.02,
2016-0-24 00:00:00,1.698,71.02,
2016-0-25 00:00:00,0.066,71.02,
2016-0-26 00:00:00,0.536,71.02,
2016-0-27 00:00:00,4.649,71.02,
2016-0-28 00:00:00,13.110,71.02,
2016-0-29 00:00:00,10.495,71.02,
2016-0-30 00:00:00,11.718,71.02,
2016-0-31 00:00:00,3.314,71.02,
2016-1-1 00:00:00,4.894,71.02,
2016-1-2 00:00:00,2.783,71.02,
2016-1-3 00:00:00,4.030,71.02,
2016-1-4 00:00:00,6.424,71.02,
2016-1-5 00:00:00,17.280,71.02,
2016-1-6 00:00:00,28.606,71.02,
2016-1-7 00:00:00,10.204,71.02,
2016-1-8 00:00:00,2.005,71.02,
2016-1-9 00:00:00,3.169,71.02,
2016-1-10 00:00:00,11.130,71.02,
2016-1-11 00:00:00,12.818,71.02,
2016-1-12 00:00:00,0.878,71.02,
2016-1-13 00:00:00,6.331,71.02,
2016-1-14 00:00:00,7.734,71.02,
2016-1-15 00:00:00,1.913,71.02,
2016-1-16 00:00:00,7.827,71.02,
2016-1-17 00:00:00,0.754,71.02,
2016-1-18 00:00:00,0,71.02,
2016-1-19 00:00:00,5.246,71.02,
2016-1-20 00:00:00,4.161,71.02,
2016-1-21 00:00:00,0.785,71.02,
2016-1-22 00:00:00,0.159,71.02,
2016-1-23 00:00:00,3.852,71.02,
2016-1-24 00:00:00,4.443,71.02,
2016-1-25 00:00:00,1.262,71.02,
2016-1-26 00:00:00,0.191,71.02,
2016-1-27 00:00:00,0.465,71.02,
2016-1-28 00:00:00,4.431,71.02,
2016-1-29 00:00:00,3.803,71.02,
2016-2-1 00:00:00,1.852,71.02,
2016-2-2 00:00:00,2.717,71.02,
2016-2-3 00:00:00,0.337,71.02,
2016-2-4 00:00:00,0.931,71.02,
2016-2-5 00:00:00,3.963,71.02,
2016-2-6 00:00:00,8.200,71.02,
2016-2-7 00:00:00,11.636,71.02,
2016-2-8 00:00:00,6.593,71.02,
2016-2-9 00:00:00,0.898,71.02,
2016-2-10 00:00:00,3.518,71.02,
2016-2-11 00:00:00,1.506,71.02,
2016-2-12 00:00:00,2.501,71.02,
2016-2-13 00:00:00,1.408,71.02,
2016-2-14 00:00:00,5.432,71.02,
2016-2-15 00:00:00,14.083,71.02,
2016-2-16 00:00:00,0.300,71.02,
2016-2-17 00:00:00,2.205,71.02,
2016-2-18 00:00:00,2.664,71.02,
2016-2-19 00:00:00,9.142,71.02,
2016-2-20 00:00:00,8.429,71.02,
2016-2-21 00:00:00,15.097,71.02,
2016-2-22 00:00:00,11.453,71.02,
2016-2-23 00:00:00,6.469,71.02,
2016-2-24 00:00:00,5.979,71.02,
2016-2-25 00:00:00,3.126,71.02,
2016-2-26 00:00:00,11.441,71.02,
2016-2-27 00:00:00,8.813,71.02,
2016-2-28 00:00:00,2.416,71.02,
2016-2-29 00:00:00,1.640,71.02,
2016-2-30 00:00:00,0.494,71.02,
2016-2-31 00:00:00,6.740,71.02,
2016-3-1 00:00:00,4.399,71.02,
2016-3-2 00:00:00,4.978,71.02,
2016-3-3 00:00:00,2.790,71.02,
2016-3-4 00:00:00,7.313,71.02,
2016-3-5 00:00:00,8.279,71.02,
2016-3-6 00:00:00,9.916,71.02,
2016-3-7 00:00:00,3.723,71.02,
2016-3-8 00:00:00,1.522,71.02,
2016-3-9 00:00:00,3.830,71.02,
2016-3-10 00:00:00,9.980,71.02,
2016-3-11 00:00:00,9.807,71.02,
2016-3-12 00:00:00,8.711,71.02,
2016-3-13 00:00:00,6.832,71.02,
2016-3-14 00:00:00,2.965,71.02,
2016-3-15 00:00:00,5.674,71.02,
2016-3-16 00:00:00,8.178,71.02,
2016-3-17 00:00:00,5.483,71.02,
2016-3-18 00:00:00,0.996,71.02,
2016-3-19 00:00:00,5.526,71.02,
2016-3-20 00:00:00,2.225,71.02,
2016-3-21 00:00:00,2.924,71.02,
2016-3-22 00:00:00,4.833,71.02,
2016-3-23 00:00:00,12.133,71.02,
2016-3-24 00:00:00,5.467,71.02,
2016-3-25 00:00:00,6.104,71.02,
2016-3-26 00:00:00,4.281,71.02,
2016-3-27 00:00:00,2.207,71.02,
2016-3-28 00:00:00,1.121,71.02,
2016-3-29 00:00:00,13.284,71.02,
2016-3-30 00:00:00,2.550,71.02,
2016-4-1 00:00:00,4.684,71.02,
2016-4-2 00:00:00,8.280,71.02,
2016-4-3 00:00:00,2.590,71.02,
2016-4-4 00:00:00,2.909,71.02,
2016-4-5 00:00:00,5.759,71.02,
2016-4-6 00:00:00,4.395,71.02,
2016-4-7 00:00:00,17.511,71.02,
2016-4-8 00:00:00,6.480,71.02,
2016-4-9 00:00:00,2.463,71.02,
2016-4-10 00:00:00,8.426,71.02,
2016-4-11 00:00:00,16.338,71.02,
2016-4-12 00:00:00,11.449,71.02,
2016-4-13 00:00:00,18.974,71.02,
2016-4-14 00:00:00,7.310,71.02,
2016-4-15 00:00:00,12.393,71.02,
2016-4-16 00:00:00,6.446,71.02,
2016-4-17 00:00:00,4.517,71.02,
2016-4-18 00:00:00,7.074,71.02,
2016-4-19 00:00:00,3.531,71.02,
2016-4-20 00:00:00,13.000,71.02,
2016-4-21 00:00:00,17.517,71.02,
2016-4-22 00:00:00,0.243,71.02,
2016-4-23 00:00:00,6.275,71.02,
2016-4-24 00:00:00,4.142,71.02,
2016-4-25 00:00:00,15.178,71.02,
2016-4-26 00:00:00,5.109,71.02,
2016-4-27 00:00:00,14.223,71.02,
2016-4-28 00:00:00,14.472,71.02,
2016-4-29 00:00:00,11.145,71.02,
2016-4-30 00:00:00,6.744,71.02,
2016-4-31 00:00:00,0.783,71.02,
2016-5-1 00:00:00,8.690,71.02,
2016-5-2 00:00:00,5.865,71.02,
2016-5-3 00:00:00,1.011,71.02,
2016-5-4 00:00:00,2.042,71.02,
2016-5-5 00:00:00,0.405,71.02,
2016-5-6 00:00:00,1.787,71.02,
2016-5-7 00:00:00,6.424,71.02,
2016-5-8 00:00:00,1.836,71.02,
2016-5-9 00:00:00,0.328,71.02,
2016-5-10 00:00:00,0.926,71.02,
2016-5-11 00:00:00,11.893,71.02,
2016-5-12 00:00:00,4.874,71.02,
2016-5-13 00:00:00,5.408,71.02,
2016-5-14 00:00:00,3.646,71.02,
2016-5-15 00:00:00,7.331,71.02,
2016-5-16 00:00:00,18.775,71.02,
2016-5-17 00:00:00,15.397,71.02,
2016-5-18 00:00:00,3.988,71.02,
2016-5-19 00:00:00,16.896,71.02,
2016-5-20 00:00:00,2.961,71.02,
2016-5-21 00:00:00,6.383,71.02,
2016-5-22 00:00:00,3.321,71.02,
2016-5-23 00:00:00,1.530,71.02,
2016-5-24 00:00:00,5.506,71.02,
2016-5-25 00:00:00,0.884,71.02,
2016-5-26 00:00:00,3.783,71.02,
2016-5-27 00:00:00,1.036,71.02,
2016-5-28 00:00:00,8.567,71.02,
2016-5-29 00:00:00,3.357,71.02,
2016-5-30 00:00:00,0.187,71.02,
2016-6-1 00:00:00,0,71.02,
2016-6-2 00:00:00,0.062,71.02,
2016-6-3 00:00:00,0,71.02,
2016-6-4 00:00:00,0.426,71.02,
2016-6-5 00:00:00,7.606,71.02,
2016-6-6 00:00:00,4.179,71.02,
2016-6-7 00:00:00,4.513,71.02,
2016-6-8 00:00:00,1.442,71.02,
2016-6-9 00:00:00,6.249,71.02,
2016-6-10 00:00:00,3.651,71.02,
2016-6-11 00:00:00,2.231,71.02,
2016-6-12 00:00:00,3.571,71.02,
2016-6-13 00:00:00,8.441,71.02,
2016-6-14 00:00:00,7.479,71.02,
2016-6-15 00:00:00,3.328,71.02,
2016-6-16 00:00:00,8.237,71.02,
2016-6-17 00:00:00,5.648,71.02,
2016-6-18 00:00:00,8.620,71.02,
2016-6-19 00:00:00,7.119,71.02,
2016-6-20 00:00:00,15.705,71.02,
2016-6-21 00:00:00,10.608,71.02,
2016-6-22 00:00:00,17.155,71.02,
2016-6-23 00:00:00,13.709,71.02,
2016-6-24 00:00:00,10.986,71.02,
2016-6-25 00:00:00,8.199,71.02,
2016-6-26 00:00:00,4.152,71.02,
2016-6-27 00:00:00,2.743,71.02,
2016-6-28 00:00:00,5.328,71.02,
2016-6-29 00:00:00,1.929,71.02,
2016-6-30 00:00:00,5.808,71.02,
2016-6-31 00:00:00,4.313,71.02,
2016-7-1 00:00:00,6.051,71.02,
2016-7-2 00:00:00,1.240,71.02,
2016-7-3 00:00:00,1.508,71.02,
2016-7-4 00:00:00,3.556,71.02,
2016-7-5 00:00:00,1.911,71.02,
2016-7-6 00:00:00,3.214,71.02,
2016-7-7 00:00:00,2.932,71.02,
2016-7-8 00:00:00,1.590,71.02,
2016-7-9 00:00:00,1.360,71.02,
2016-7-10 00:00:00,6.349,71.02,
2016-7-11 00:00:00,19.627,71.02,
2016-7-12 00:00:00,7.011,71.02,
2016-7-13 00:00:00,3.476,71.02,
2016-7-14 00:00:00,0.588,71.02,
2016-7-15 00:00:00,1.938,71.02,
2016-7-16 00:00:00,3.352,71.02,
2016-7-17 00:00:00,8.450,71.02,
2016-7-18 00:00:00,9.129,71.02,
2016-7-19 00:00:00,2.811,71.02,
2016-7-20 00:00:00,1.921,71.02,
2016-7-21 00:00:00,13.397,71.02,
2016-7-22 00:00:00,6.048,71.02,
2016-7-23 00:00:00,21.051,71.02,
2016-7-24 00:00:00,16.587,71.02,
2016-7-25 00:00:00,14.051,71.02,
2016-7-26 00:00:00,5.092,71.02,
2016-7-27 00:00:00,2.732,71.02,
2016-7-28 00:00:00,6.386,71.02,
2016-7-29 00:00:00,10.745,71.02,
2016-7-30 00:00:00,10.082,71.02,
2016-7-31 00:00:00,6.080,71.02,
2016-8-1 00:00:00,21.420,71.02,
2016-8-2 00:00:00,10.723,71.02,
2016-8-3 00:00:00,3.664,71.02,
2016-8-4 00:00:00,11.971,71.02,
2016-8-5 00:00:00,12.783,71.02,
2016-8-6 00:00:00,12.405,71.02,
2016-8-7 00:00:00,10.805,71.02,
2016-8-8 00:00:00,11.376,71.02,
2016-8-9 00:00:00,6.598,71.02,
2016-8-10 00:00:00,5.963,71.02,
2016-8-11 00:00:00,9.446,71.02,
2016-8-12 00:00:00,3.276,71.02,
2016-8-13 00:00:00,9.077,71.02,
2016-8-14 00:00:00,9.355,71.02,
2016-8-15 00:00:00,4.989,71.02,
2016-8-16 00:00:00,12.940,71.02,
2016-8-17 00:00:00,11.875,71.02,
2016-8-18 00:00:00,22.559,71.02,
2016-8-19 00:00:00,12.503,71.02,
2016-8-20 00:00:00,7.970,71.02,
2016-8-21 00:00:00,12.458,71.02,
2016-8-22 00:00:00,6.596,71.02,
2016-8-23 00:00:00,9.223,71.02,
2016-8-24 00:00:00,3.270,71.02,
2016-8-25 00:00:00,3.694,71.02,
2016-8-26 00:00:00,5.291,71.02,
2016-8-27 00:00:00,8.398,71.02,
2016-8-28 00:00:00,12.358,71.02,
2016-8-29 00:00:00,7.581,71.02,
2016-8-30 00:00:00,4.719,71.02,
2016-9-1 00:00:00,5.358,71.02,
2016-9-2 00:00:00,1.608,71.02,
2016-9-3 00:00:00,8.464,71.02,
2016-9-4 00:00:00,9.186,71.02,
2016-9-5 00:00:00,11.571,71.02,
2016-9-6 00:00:00,14.832,71.02,
2016-9-7 00:00:00,19.960,71.02,
2016-9-8 00:00:00,3.832,71.02,
2016-9-9 00:00:00,6.964,71.02,
2016-9-10 00:00:00,7.813,71.02,
2016-9-11 00:00:00,12.336,71.02,
2016-9-12 00:00:00,9.707,71.02,
2016-9-13 00:00:00,11.224,71.02,
2016-9-14 00:00:00,12.247,71.02,
2016-9-15 00:00:00,13.355,71.02,
2016-9-16 00:00:00,22.984,71.02,
2016-9-17 00:00:00,10.068,71.02,
2016-9-18 00:00:00,5.871,71.02,
2016-9-19 00:00:00,15.387,71.02,
2016-9-20 00:00:00,5.045,71.02,
2016-9-21 00:00:00,11.506,71.02,
2016-9-22 00:00:00,12.441,71.02,
2016-9-23 00:00:00,12.270,71.02,
2016-9-24 00:00:00,10.200,71.02,
2016-9-25 00:00:00,19.754,71.02,
2016-9-26 00:00:00,10.988,71.02,
2016-9-27 00:00:00,11.509,71.02,
2016-9-28 00:00:00,7.935,71.02,
2016-9-29 00:00:00,22.864,71.02,
2016-9-30 00:00:00,27.253,71.02,
2016-9-31 00:00:00,11.283,71.02,
2016-10-1 00:00:00,10.363,71.02,
2016-10-2 00:00:00,20.398,71.02,
2016-10-3 00:00:00,18.527,71.02,
2016-10-4 00:00:00,12.271,71.02,
2016-10-5 00:00:00,15.194,71.02,
2016-10-6 00:00:00,12.785,71.02,
2016-10-7 00:00:00,16.730,71.02,
2016-10-8 00:00:00,6.904,71.02,
2016-10-9 00:00:00,13.960,71.02,
2016-10-10 00:00:00,7.665,71.02,
2016-10-11 00:00:00,11.653,71.02,
2016-10-12 00:00:00,7.706,71.02,
2016-10-13 00:00:00,11.698,71.02,
2016-10-14 00:00:00,12.810,71.02,
2016-10-15 00:00:00,18.157,71.02,
2016-10-16 00:00:00,20.752,71.02,
2016-10-17 00:00:00,5.429,71.02,
2016-10-18 00:00:00,18.435,71.02,
2016-10-19 00:00:00,20.293,71.02,
2016-10-20 00:00:00,35.630,71.02,
2016-10-21 00:00:00,14.817,71.02,
2016-10-22 00:00:00,14.284,71.02,
2016-10-23 00:00:00,11.944,71.02,
2016-10-24 00:00:00,13.919,71.02,
2016-10-25 00:00:00,8.143,71.02,
2016-10-26 00:00:00,29.740,71.02,
2016-10-27 00:00:00,27.621,71.02,
2016-10-28 00:00:00,27.689,71.02,
2016-10-29 00:00:00,6.447,71.02,
2016-10-30 00:00:00,18.381,71.02,
2016-11-1 00:00:00,32.313,71.02,
2016-11-2 00:00:00,11.441,71.02,
2016-11-3 00:00:00,6.910,71.02,
2016-11-4 00:00:00,4.150,71.02,
2016-11-5 00:00:00,2.808,71.02,
2016-11-6 00:00:00,1.032,71.02,
2016-11-7 00:00:00,9.850,71.02,
2016-11-8 00:00:00,13.866,71.02,
